title,type,price,num
KKTV  K5  康佳65英寸 U65K5 2+16GB 4K超高清人工智能网络液晶平板电视机,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 58K5C 58英寸 4K超高清 智能WiFi 防蓝光护眼 28核 丰富影视 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KD-49X7500F 49英寸 4K HDR 智能网络 液晶电视 腾讯视频（黑色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED43E330C 43英寸 国品电视 蓝光节能窄边全高清平板液晶电视机,家用电器--大 家 电--平板电视,0,0
飞利浦 50PUF6693/T3 50英寸 超薄HDR 金属边框 人工智能 4K网络液晶电视机（PHILIPS）[京东智能电视],家用电器--大 家 电--平板电视,0,0
模卡（MOOKA）U65H3 65英寸 4K安卓智能网络纤薄窄边框UHD超高清LED液晶电视（金色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)B58U 58英寸 国品电视 4K超高清HDR AI人工智能 8G大内存 智能电视平板液晶电视机,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KD-55X9000F 55英寸 4K超高清 智能液晶平板电视 精锐光控Pro增强版（黑色）,家用电器--大 家 电--平板电视,0,0
模卡（MOOKA）U55H3 55英寸 4K安卓智能网络纤薄窄边框UHD高清LED液晶电视,家用电器--大 家 电--平板电视,0,0
长虹 49D2P 49英寸电视 人工智能语音版 HDR 4K超高清液晶智能网络平板电视（浅金色）,家用电器--大 家 电--平板电视,0,0
TCL 43A860U 43英寸32核人工智能 超智慧 超薄4K 超高清电视机（银色）,家用电器--大 家 电--平板电视,0,0
TCL 40A860U 40英寸32核人工智能 超智慧 超薄4K 超高清电视机（银色）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 50K5X 50英寸 4K超高清 爱奇艺影视 防蓝光护眼 HDR 32核 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
海信（Hisense）H65E75A 65英寸 4K HDR 超薄全面屏 3+64G超大配置 AI人工智能液晶网络电视机【京东智能】,家用电器--大 家 电--平板电视,0,0
创维（SKYWORTH）65H9D 65英寸4K HDR超薄全面屏2.0 AI人工智能 超高清智能网络液晶平板电视,家用电器--大 家 电--平板电视,0,0
TCL 32L2F 32英寸智能LED液晶电视机 丰富影视教育资源（黑色）,家用电器--大 家 电--平板电视,0,0
海信（Hisense）H58E3A 58英寸 超高清4K HDR 金属背板 人工智能液晶电视机 丰富影视教育资源（黑色）,家用电器--大 家 电--平板电视,0,0
海信（Hisense）HZ65E8A 65英寸 4K ULED超画质  量子点 超薄全面屏 AI人工智能液晶电视机,家用电器--大 家 电--平板电视,0,0
TCL 50A860U 50英寸32核人工智能 超智慧 超薄4K 超高清电视机（银色）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 32K6S 32英寸 高清 无边框全面屏 防蓝光护眼 HDR 丰富影视资源 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED65X8 65英寸 国品电视 AI人工智能 全面屏 超薄电视 全程MEMC  4K超高清平板液晶电视机,家用电器--大 家 电--平板电视,0,0
海信（Hisense）H55E75A 55英寸 4K HDR 超薄全面屏 3+64G超大配置 AI人工智能液晶网络电视机【京东智能】,家用电器--大 家 电--平板电视,0,0
飞利浦（PHILIPS）39PHF5292/T3 39英寸 高清 二级省电能效 海量应用 WIFI智能液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
TCL 55Q2D 55英寸超薄无边框全面屏4KHDR 34核人工智能电视机（枪色）,家用电器--大 家 电--平板电视,0,0
夏普（SHARP）LCD-80X8600A 80英寸4K超高清安卓智能网络液晶平板电视,家用电器--大 家 电--平板电视,0,0
东芝（TOSHIBA）65U3800C 65英寸 4K超高清 智能火箭炮音响 大内存纤薄液晶电视,家用电器--大 家 电--平板电视,0,0
TCL 65Q2D 65英寸超薄无边框全面屏4KHDR 34核人工智能电视机（枪色）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 55K6D 55英寸 4K超高清 无边框 全面屏 防蓝光护眼 HDR 教育资源 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)B50U 50英寸 国品电视 4K超高清HDR AI人工智能语音 8G大内存 金属机身 智能电视平板液晶电视机,家用电器--大 家 电--平板电视,0,0
创维（SKYWORTH）32X3 32英寸窄边蓝光高清节能平板液晶电视（黑色）,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KD-65X9000F 65英寸 大屏4K超清 智能液晶平板电视 精锐光控Pro增强版（黑色）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 55K5X 55英寸 4K超高清 爱奇艺影视 防蓝光护眼 HDR 32核 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
东芝（TOSHIBA）65U6780C 65英寸 人工智能语音曲面4K超高清 2G+16G大内存液晶网络电视机,家用电器--大 家 电--平板电视,0,0
长虹 50DS300 50英寸电视  4K超高清 智能液晶网络平板电视机（黑色）,家用电器--大 家 电--平板电视,0,0
TCL 55T3 55英寸超高清34核人工智能曲面 7.9mm金属超薄4K电视（枪色）,家用电器--大 家 电--平板电视,0,0
长虹 55D7P 55英寸无边全面屏 人工智能超薄全金属 4K超高清语音平板LED液晶电视机（英伦绿）,家用电器--大 家 电--平板电视,0,0
长虹 65D6P 65英寸电视  人工智能超薄版 7.8mm超薄 全面屏 4K超高清液晶智能网络平板电视（星空蓝）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 65K5C 65英寸 4K超高清 智能WiFi 防蓝光护眼 28核 丰富影视 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 65K6S 65英寸 Unibody 超薄 护眼 全面屏  AI人工智能语音 4K HDR超高清网络液晶电视机,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 55K6S 55英寸 Unibody 超薄 护眼 全面屏  AI人工智能语音 4K HDR超高清网络液晶电视机,家用电器--大 家 电--平板电视,0,0
暴风AI电视4 40英寸 40X 全高清智能超薄8GB平板液晶显示网络电视机wifi,家用电器--大 家 电--平板电视,0,0
KKTV  U55F1 康佳 55英寸 HDR 4K超高清 36核 8G内存 腾讯视频 人工智能语音网络液晶平板电视机,家用电器--大 家 电--平板电视,0,0
KKTV K5 康佳 55英寸 U55K5  2GB+16GB HDR 4K超高清 人工智能 语音 网络液晶平板电视机,家用电器--大 家 电--平板电视,0,0
创维（SKYWORTH）65H9S 65英寸Unibody 超薄护眼全面屏 AI人工智能语音 4K HDR超高清网络液晶平板电视,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED43S2 43英寸 国品电视 智能电视网络WIFI 8G大内存 平板全高清液晶电视机,家用电器--大 家 电--平板电视,0,0
东芝（TOSHIBA）55U3800C 55英寸 4K超高清 智能火箭炮音响 大内存纤薄液晶电视,家用电器--大 家 电--平板电视,0,0
TCL 65T3 65英寸超高清34核人工智能曲面 7.9mm金属超薄4K电视（枪色）,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KD-75X8500F 75英寸 大屏4K超高清 智能液晶平板电视 特丽魅彩 HDR（黑色）,家用电器--大 家 电--平板电视,0,0
海尔 （Haier）LS50A51  50英寸4K超高清智能LED纤薄液晶电视（金色）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) K32 32英寸 高清 智能WiFi 丰富影视 卧室电视 小企鹅 互联网 液晶平板网络电视机,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 55C60 55英寸 4K超高清 无边框全面屏 防蓝光护眼 32G存储 HDR 硬屏 人工智能液晶电视机,家用电器--大 家 电--平板电视,0,0
长虹 75D3P 75英寸电视  人工智能金属版 2GB+16GB HDR 4K超高清液晶智能网络平板电视（蔷薇金）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED55UC3 55英寸 国品电视 曲面超薄电视 人工智能 8G大内存 4K超高清液晶电视机,家用电器--大 家 电--平板电视,0,0
TCL L43F3800A 43英寸 窄边全高清安卓智能液晶电视机（珠光黑）,家用电器--大 家 电--平板电视,0,0
飞利浦（PHILIPS）55PUF6023/T3 55英寸 4K超高清 HDR 安卓6.0系统 二级能效 WIFI智能液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
KKTV  K32C 康佳 32英寸窄边高清节能护眼液晶平板电视,家用电器--大 家 电--平板电视,0,0
乐视超级电视 X55L 55英寸 4K超高清HDR人工智能语音LED平板液晶网络超薄电视机2GB+16GB （标配底座）,家用电器--大 家 电--平板电视,0,0
创维（SKYWORTH）50H9S 50英寸Unibody超薄全面屏 AI人工智能语音 4K HDR超高清智能网络液晶平板电视,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) K24 24英寸 高清 智能WiFi 丰富影视 卧室电视 互联网 液晶网络平板电视机,家用电器--大 家 电--平板电视,0,0
飞利浦（PHILIPS）65PUF6023/T3 65英寸 4K超高清 HDR 安卓6.0系统 二级能效 WIFI智能液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
长虹 58D6P 58英寸电视  人工智能超薄版  7.8mm全面屏4K超高清液晶智能网络平板电视（星空蓝）,家用电器--大 家 电--平板电视,0,0
创维（SKYWORTH）75A7 75英寸4K HDR全金属天幕 AI人工智能 超高清智能网络液晶平板电视,家用电器--大 家 电--平板电视,0,0
长虹 55D3P  55英寸电视 人工智能金属版 2GB+16GB HDR 4K超高清液晶智能网络平板电视（蔷薇金）,家用电器--大 家 电--平板电视,0,0
长虹 32M1 32英寸电视 窄边高清液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED65X7S 65英寸 国品电视 4K超高清 超薄电视 AI人工智能  HDR智能平板液晶电视机,家用电器--大 家 电--平板电视,0,0
长虹 65D7P 65英寸无边全面屏 人工智能超薄全金属 4K超高清语音平板LED液晶电视机（英伦绿）,家用电器--大 家 电--平板电视,0,0
长虹 60D6P 60英寸电视  人工智能超薄版 7.8mm超薄 全面屏 4K超高清液晶智能网络平板电视（星空蓝）,家用电器--大 家 电--平板电视,0,0
飞利浦 75PUF6393/T3 75英寸 超大屏幕 HDR 金属边框 4K超高清WIFI智能网络液晶电视机（PHILIPS）,家用电器--大 家 电--平板电视,0,0
长虹55D7C 55英寸4K超高清曲面 7.8mm超薄全面屏  人工智能全金属平板液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
微鲸（WHALEY）65D2UA 65英寸4K超高清 超薄 人工智能语音互联网LED液晶平板电视机（灰色）,家用电器--大 家 电--平板电视,0,0
创维（SKYWORTH）65V9 65英寸4K超薄HDR解码 AI人工智能 超高清智能网络液晶平板电视（金色）,家用电器--大 家 电--平板电视,0,0
长虹 50D6P 50英寸电视 人工智能超薄版 7.8mm超薄 全面屏 4K超高清液晶智能网络平板电视（星空蓝）,家用电器--大 家 电--平板电视,0,0
长虹65D7C 65英寸4K超高清曲面 7.8mm超薄全面屏  人工智能全金属平板液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
模卡（MOOKA）32A3 32英寸流媒体纤薄窄边框高清LED液晶电视,家用电器--大 家 电--平板电视,0,0
KKTV U55MAX2 康佳 55英寸4K超高清 2GB+16GB 36核HDR 超薄金属机身 人工智能3.0 前置音响电视 玫瑰金,家用电器--大 家 电--平板电视,0,0
海信（Hisense）HZ65E6AC 65英寸 4K曲面 无边全面屏 语音控制  AI人工智能液晶电视机,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED55X8 55英寸 国品电视 AI人工智能 全面屏 超薄电视 全程MEMC  4K超高清平板液晶电视机,家用电器--大 家 电--平板电视,0,0
TCL 65Q1D 65英寸34核人工智能 超薄全面屏HDR4K网络液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
长虹 65D3C 65英寸电视 32核4K超高清HDR 曲面人工智能液晶智能平板电视机（黑色）,家用电器--大 家 电--平板电视,0,0
海信（Hisense）HZ55E6AC 55英寸 4K曲面 超薄全面屏 人工智能液晶电视机（银色）,家用电器--大 家 电--平板电视,0,0
TCL 65A950C 65英寸32核人工智能 HDR曲面超薄4K电视金属机身（枪色）,家用电器--大 家 电--平板电视,0,0
长虹 65D3P 65英寸电视 人工智能金属版 2GB+16GB HDR 4K超高清液晶智能网络平板电视（蔷薇金）,家用电器--大 家 电--平板电视,0,0
海信（Hisense）H50E7A 50英寸 超薄 超高清4K HDR 无边全面屏 AI人工智能液晶电视机,家用电器--大 家 电--平板电视,0,0
创维（Skyworth） 50H7 50英寸全面屏HDR超薄无边人工智能4K超高清电视(银色),家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED55X8S 55英寸 国品电视 AI人工智能 无边框全面屏 超薄电视 JBL音箱  4K超高清液晶电视机,家用电器--大 家 电--平板电视,0,0
TCL 55Q2 55英寸超薄无边框全面屏HDR4K电视机 34核人工智能（枪色）,家用电器--大 家 电--平板电视,0,0
TCL L40F3301B 40英寸 窄边框蓝光LED液晶电视机（珠光黑）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED32S2 32英寸 国品电视 智能电视网络1G+4G内存 WIFI 平板高清液晶电视机,家用电器--大 家 电--平板电视,0,0
海信（Hisense）H65E9A 65英寸 超高清4K ULED超画质量子点 HDR 超薄全面屏 AI人工智能液晶电视机,家用电器--大 家 电--平板电视,0,0
微鲸（WHALEY）55G310  55英寸超高清 4K超薄 人工智能语音互联网LED液晶平板电视机,家用电器--大 家 电--平板电视,0,0
长虹 55D3C 55英寸电视 32核4K超高清HDR 曲面人工智能液晶智能平板电视机（黑色）,家用电器--大 家 电--平板电视,0,0
TCL 65Q2 65英寸超薄无边框全面屏HDR4K电视机 34核人工智能（枪色）,家用电器--大 家 电--平板电视,0,0
康佳（KONKA） LED58X7 58英寸4K 前置音响 36核金属超薄人工智能电视,家用电器--大 家 电--平板电视,0,0
长虹 49DP200 49英寸32核人工智能4K超高清HDR金属轻薄语音平板LED液晶电视机（金色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED40S2 40英寸 国品电视 智能电视网络WIFI 8G大内存 平板全高清液晶电视机,家用电器--大 家 电--平板电视,0,0
三星（SAMSUNG）UA65MU7700JXXZ 65英寸 4K银色边框 精锐控黑技术 超高清局域控光 HDR1000 杜比音效 银色,家用电器--大 家 电--平板电视,0,0
LG 55UK6200PCA 55英寸超高清4K IPS硬屏主动式HDR 智能平板液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
海尔（Haier）LE43A31 43英寸 智能网络窄边框全高清LED液晶电视 （金色）,家用电器--大 家 电--平板电视,0,0
TCL 43V2 43英寸纤薄全面屏4K超清HDR电视机 30核人工智能（银河灰）,家用电器--大 家 电--平板电视,0,0
TCL 55A660U 55英寸4K超高清纤薄64位21核HDR LED液晶智能电视机（黑）,家用电器--大 家 电--平板电视,0,0
松下（ Panasonic）电视 TH-55FX580C 55英寸无开机广告型 4K超高清HDR智能IPS硬屏液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED43X8S 43英寸 国品电视 全面屏电视 超薄电视 金属机身 人工智能4K超高清液晶电视机,家用电器--大 家 电--平板电视,0,0
KKTV K5 康佳 40英寸 K40K5 1GB+16GB 全高清 人工智能网络WiFi液晶平板电视机,家用电器--大 家 电--平板电视,0,0
暴风AI电视7C 40英寸 40AI7C 人工智能语音8G内存64位HDR全高清超薄互联网平板液晶网络电视机wifi(黑色),家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED50X7 50英寸 国品电视 4K超高清 超薄电视 AI人工智能 8G内存 HDR智能平板液晶电视机,家用电器--大 家 电--平板电视,0,0
康佳（KONKA） LED32S1 32英寸智能网络wifi卧室平板液晶电视（黑色）,家用电器--大 家 电--平板电视,0,0
TCL 65V3 65英寸30核AI人工智能 纤薄全面屏4K超清HDR电视机 （银河灰）,家用电器--大 家 电--平板电视,0,0
创维 酷开(coocaa) 49K6D 49英寸 4K超高清 无边框 全面屏 防蓝光护眼 HDR 教育资源 人工智能液晶网络电视机,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED49X8S 49英寸 国品电视 全面屏电视 超薄电视 金属机身 人工智能4K超高清液晶电视机,家用电器--大 家 电--平板电视,0,0
TCL 55V3 55英寸30核AI人工智能 纤薄全面屏4K超清HDR电视机 （银河灰）,家用电器--大 家 电--平板电视,0,0
飞利浦 55OLED783/T3 55英寸 OLED 超薄HDR 全面屏 MEMC 人工智能4K超高清WIFI智能电视机（PHILIPS）,家用电器--大 家 电--平板电视,0,0
乐视超级电视 X65L 65英寸 4K超高清HDR人工智能语音LED平板液晶网络超薄电视机 2GB+16GB（标配底座）,家用电器--大 家 电--平板电视,0,0
KKTV K5 康佳 43英寸 K43K5 1GB+16GB 全高清 人工智能 网络液晶平板电视机,家用电器--大 家 电--平板电视,0,0
TCL 65Q960C 65英寸34核原色量子点 人工智能HDR超薄4K曲面电视（深空灰）,家用电器--大 家 电--平板电视,0,0
小米（MI）音响 音箱 家庭影院 电视音响 回音壁 客厅蓝牙壁挂音响 白色,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)E55U 55英寸 国品电视 AI人工智能 8.9mm 超薄电视 2GB+16GB 4K超高清智能平板电视机,家用电器--大 家 电--平板电视,0,0
LG 49UK6200PCA 49英寸超高清4K IPS硬屏主动式HDR 智能平板液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
风行电视 N55 55英寸4K超高清人工智能网络液晶平板LED内置WiFi电视机8G内存64位芯片（黑色）,家用电器--大 家 电--平板电视,0,0
长虹 65F9 65英寸32核人工智能4K超高清HDR全金属轻薄语音智能网络平板电视机（浅金色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED43X7 43英寸 国品电视 4K超高清 超薄电视 AI人工智能  8G内存 HDR智能平板液晶电视机,家用电器--大 家 电--平板电视,0,0
LG  43UK6200PCA 43英寸超高清4K IPS硬屏主动式HDR 智能平板液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
KKTV K5 康佳 32英寸 K32K5 1GB+8GB  四核处理器 高清智能 网络液晶平板电视机,家用电器--大 家 电--平板电视,0,0
松下（ Panasonic）电视 TH-65FX580C 65英寸无开机广告型 4K超高清HDR智能IPS硬屏液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
模卡（MOOKA） 40A6 40英寸 安卓智能网络窄边框全高清LED液晶电视,家用电器--大 家 电--平板电视,0,0
乐华（ROWA）T43 43英寸 曲面全高清人工智能wifi网络液晶平板电视机 25核处理器海量视频源接口丰富,家用电器--大 家 电--平板电视,0,0
东芝（TOSHIBA）40L2600C 40英寸 智能安卓WiFi火箭炮 液晶电视（黑色）,家用电器--大 家 电--平板电视,0,0
夏普（SHARP)  LCD-60SU470A 60英寸4K超高清 HDR智能网络语音液晶平板电视,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KDL-50W660F 50英寸全高清液晶电视（黑色）,家用电器--大 家 电--平板电视,0,0
三星（SAMSUNG）UA49NU7000JXXZ 49英寸 4K高清 纤窄边框 秒速开机  杜比音效 平板电视 天灰色,家用电器--大 家 电--平板电视,0,0
TCL L32F3303B 32英寸 窄边框护眼蓝光LED液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
海信（Hisense）H75E7A  75英寸 4K HDR ULED超画质 超薄全面屏  AI人工智能液晶电视机,家用电器--大 家 电--平板电视,0,0
TCL 55A660U 55英寸4K超高清纤薄64位21核HDR LED液晶智能电视机（黑）,家用电器--大 家 电--平板电视,0,0
TCL 50V3 50英寸30核AI人工智能 纤薄全面屏4K超清HDR电视机 （银河灰）,家用电器--大 家 电--平板电视,0,0
暴风AI电视4 55英寸 55R4 人工智能64位4K HDR超高清超薄互联网液晶网络电视机,家用电器--大 家 电--平板电视,0,0
松下（ Panasonic）电视 TH-50FX580C 50英寸无开机广告型 4K超高清HDR智能液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
长虹 55F9 55英寸32核人工智能4K超高清HDR全金属轻薄语音智能网络平板电视机（浅金色）,家用电器--大 家 电--平板电视,0,0
TCL 55Q960C 55英寸34核原色量子点 人工智能HDR超薄4K曲面电视（深空灰）,家用电器--大 家 电--平板电视,0,0
松下（ Panasonic）电视 TH-43FX580C 43英寸无开机广告型 4K超高清HDR智能IPS硬屏液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
明彩(MCTV) M32H 32英寸液晶电视机电视机高清电视 卧室普通彩电 液晶平板电视黑色电视机,家用电器--大 家 电--平板电视,0,0
夏普（SHARP）  夏普电视70英寸4K超高清智能WIFI液晶平板电视机,家用电器--大 家 电--平板电视,0,0
乐华（ROWA）T32 32英寸 曲面人工智能wifi网络液晶电视机 25核处理器海量视频源接口丰富,家用电器--大 家 电--平板电视,0,0
熊猫（PANDA）39F4X 39英寸 熊猫夏普技术屏H.264解码 高清LED 超窄边框液晶平板电视,家用电器--大 家 电--平板电视,0,0
小米（MI）电视 32英寸标准版高清LED液晶WIFI智能网络平板机 4A L32M5-AZ,家用电器--大 家 电--平板电视,0,0
长虹 55DP800 55英寸电视 4K超高清 全金属人工智能 智能平板液晶网络电视机（蔷薇金）,家用电器--大 家 电--平板电视,0,0
nonWOOD 液晶电视机32英寸高清网络智能wifi平板4K彩电40/42/43/50/55英寸 32英寸液晶电视版 标配,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KD-49X9000F 49英寸 4K HDR 智能液晶电视 精锐光控Pro增强版（黑色）,家用电器--大 家 电--平板电视,0,0
小米（MI）电视4S 43英寸4K超高清屏智能wifi网络平板电视机蓝牙语音遥控彩电 小米电视4S 43英寸（顺丰保价）,家用电器--大 家 电--平板电视,0,0
飞利浦（PHILIPS） 50英寸 HDR 4K超高清LED液晶平板电视 智能网络WiFi电视机彩电 64位强大劲芯 黑色,家用电器--大 家 电--平板电视,0,0
小米（MI）电视4S 43英寸4K超高清屏智能wifi网络平板电视机蓝牙语音遥控彩电 小米电视4S 43英寸（运输中碎屏保价）,家用电器--大 家 电--平板电视,0,0
索尼（SONY）电视 KD-85X8500F 85英寸 大屏4K超高清 智能液晶平板电视 特丽魅彩 HDR（黑色）,家用电器--大 家 电--平板电视,0,0
海尔（Haier）LS58A51 58英寸 4K安卓智能网络纤薄边框UHD超高清LED液晶电视（金色/黑色）随机发货,家用电器--大 家 电--平板电视,0,0
海信（Hisense）HZ65E6AC 65英寸4K超高清 超薄曲面全面屏 语音控制AI智能电视机,家用电器--大 家 电--平板电视,0,0
夏普（SHARP）LCD-60SU475A 60英寸HDR 4K超清智能纤薄智能WIFI平板电视,家用电器--大 家 电--平板电视,0,0
模卡（MOOKA）32A6M 32英寸智能网络WiFi高清LED液晶平板电视 黑色,家用电器--大 家 电--平板电视,0,0
海尔 (Haier) LU50K82 50英寸超高清智能模块化软硬件双升级纤薄液晶电视,家用电器--大 家 电--平板电视,0,0
海信（Hisense） LED60EC500U 60英寸超高清人工智能 丰富影视教育资源,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KDL-32W600D 32英寸 高清液晶平板电视（黑色）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA) LED55UC5 55英寸 国品电视 曲面全面屏超薄电视 4K超高清 HDR人工智能液晶电视机 全程MEMC,家用电器--大 家 电--平板电视,0,0
小米（MI）电视55英寸曲面4K智能WiFi网络 液晶电视机 影院版：小米电视4S 55曲面（配赠小米电视音响）,家用电器--大 家 电--平板电视,0,0
飞利浦（PHILIPS）55PUF6461/T3 55英寸 流光溢彩 炫彩体验64位强劲配置4K超高清WIFI智能液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
东芝（TOSHIBA）32L2600C 32英寸 智能安卓WiFi火箭炮 液晶电视（黑色）,家用电器--大 家 电--平板电视,0,0
小米（MI）电视55英寸曲面4K智能WiFi网络 液晶电视机 小米电视4S 55英寸曲面,家用电器--大 家 电--平板电视,0,0
海信（Hisense）80L5D  80英寸4K AI智能激光电视 3+64GB超大内存 健康护眼（银色）,家用电器--大 家 电--平板电视,0,0
小米（MI）电视4A 65英寸标准版智能wifi网络平板电视机 影院版：小米电视4A65英寸（配赠小米电视音响）,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED55D6 55英寸 国品电视 AI人工智能  2G+16G 金属背板 防蓝光模式 4K超高清 平板液晶电视机,家用电器--大 家 电--平板电视,0,0
夏新（AMOI） 832E窄边框彩电32英寸高清蓝光LED平板液晶电视机 家用卧室彩电,家用电器--大 家 电--平板电视,0,0
夏普（SHARP）50M4AA 50英寸黑色4K超高清WiFi智能网络液晶平板电视,家用电器--大 家 电--平板电视,0,0
康佳(KONKA)LED50D6 50英寸 国品电视 AI人工智能  2G+16G 金属背板 防蓝光模式 4K超高清 平板液晶电视机,家用电器--大 家 电--平板电视,0,0
索尼（SONY）KD-85X9000F 85英寸 大屏4K超清 智能液晶平板电视 精锐光控Pro增强版（黑色）,家用电器--大 家 电--平板电视,0,0
TCL 60Q1 60英寸32核人工智能 超薄全面屏HDR4K电视机（银色）,家用电器--大 家 电--平板电视,0,0
TCL 49T3 49英寸超高清34核人工智能曲面 7.9mm金属超薄4K电视（枪色）,家用电器--大 家 电--平板电视,0,0
TCL 55A950CS 55英寸 32核人工智能 HDR4K曲面金属机身液晶电视（枪色）,家用电器--大 家 电--平板电视,0,0
飞利浦（PHILIPS）24PFF3661/T3 24英寸 丰富接口 1080P 电视机/显示器两用 LED全高清液晶电视机（黑色）,家用电器--大 家 电--平板电视,0,0
模卡（MOOKA） 43A6 43英寸 智能网络窄边框全高清LED液晶电视（黑色）,家用电器--大 家 电--平板电视,0,0
